Year,Month,Day,Period,122_HYDRO_1_RESERVOIR_head,122_HYDRO_2_RESERVOIR_head,122_HYDRO_3_RESERVOIR_head,122_HYDRO_4_RESERVOIR_head,122_HYDRO_5_RESERVOIR_head,122_HYDRO_6_RESERVOIR_head,201_HYDRO_4_RESERVOIR_head,215_HYDRO_1_RESERVOIR_head,215_HYDRO_2_RESERVOIR_head,215_HYDRO_3_RESERVOIR_head,222_HYDRO_1_RESERVOIR_head,222_HYDRO_2_RESERVOIR_head,222_HYDRO_3_RESERVOIR_head,222_HYDRO_4_RESERVOIR_head,222_HYDRO_5_RESERVOIR_head,222_HYDRO_6_RESERVOIR_head,322_HYDRO_1_RESERVOIR_head,322_HYDRO_2_RESERVOIR_head,322_HYDRO_3_RESERVOIR_head,322_HYDRO_4_RESERVOIR_head
2020,1,1,23,9.921753864510938,9.4194076050834,5.068136131959909,4.297581357028441,9.788768509265438,9.430113570260092,7.282204856309865,11.707558741284409,11.88022920679096,11.638700531611681,9.377418386913213,7.884203854571856,4.041909506629302,6.250380922877813,5.985206513580234,5.878434260261328,14.22119912642078,7.539118332644951,3.556295061787381,6.256066939978047
2020,1,1,24,9.613287194705595,9.274053348564959,5.00568760399299,4.468854729810573,9.635653863378742,10.382104561977185,6.908338103414671,10.35062500428157,11.729082278665707,10.800990146240057,9.295042659373284,7.683400687571952,4.509697349432099,5.9354404386908595,6.419781363736846,5.7737531623753195,14.204862934816337,8.101295185918696,4.008666689804754,6.16900218986982
2020,1,1,25,10.819096362003044,8.873601804601547,5.001925119117011,4.675215420496574,10.03253458373387,9.75211572576372,7.104251740777037,11.038791740316867,12.004346337036955,10.518854740103128,9.6739551569016,8.104150874053051,4.0030075264301175,6.409396504959354,6.719181449354727,5.299035837093476,14.269371711926265,7.376726892335018,3.7781290648006713,6.517747693550996
2020,1,1,26,10.324699482121801,8.938989733834115,4.999760312035617,4.5771839070546925,9.209178248852993,10.316802150568778,6.694175610449183,11.05373321005792,11.731142443487053,10.664230543178135,9.17917258567743,7.097441505140632,3.9760604597352986,6.229072949795152,6.478999293913332,5.997313079868625,14.204560196670805,7.5135702146158065,3.84988007885863,6.2184768625885365
2020,1,1,27,10.487140897202286,9.05418587147618,4.57624180409727,4.310135901747789,9.708827537297827,10.304968962167191,7.568366431229009,10.825307058590006,12.223950548352581,11.29539435789556,8.285816666210676,7.428455042784675,4.106613931316826,6.291731868548053,6.291701431050169,6.015978982091846,14.031961841043154,7.261192563551877,3.6657882167235956,6.251692584571954
2020,1,1,28,10.370575983209813,9.291183658840938,4.978387516352644,4.479784512079508,9.817057539116211,9.940735209421131,7.721562386100623,10.887220628234239,12.99201178302423,10.695144944952553,9.315205284834642,7.387042148141318,3.878479105583704,5.887851839140304,6.587042131269675,6.4059771653448445,13.334984434284134,7.739870442713277,3.9101297506915045,5.902807451769112
2020,1,1,29,10.505373037251804,9.634212529785353,4.843737788833466,4.305020478985062,9.921403508483856,9.274066701563935,7.500261197915561,10.989829560503601,12.113274234212021,11.670241284254065,9.29034880260773,7.704253571760674,4.28090728530028,6.582998306216035,6.4853576748038995,6.331002327992511,14.217593773720054,7.052728774521764,3.893060738323442,5.592841634268229
2020,1,1,30,10.301064903102564,9.210667063694133,4.79178479342246,4.276492771231739,9.044039688233033,9.543293384986288,7.011790405510253,11.498228897285104,11.662815324464335,11.28420958604622,9.26654207019946,7.113911674599923,3.9277708851900135,6.260006989730197,6.331588037059194,6.19595956272818,13.382620350699735,7.307414665596086,3.684227053520517,6.600369306442449
2020,1,1,31,10.312639100558727,8.958223030770743,5.569290187574571,4.427262190443639,9.938040274053016,11.17280037082282,7.002411232193102,11.784445716261397,12.0332568455193,11.381895613146972,8.832348913322223,7.69168165138821,3.9454431713974536,6.518763175449456,6.417135462628364,6.255767997942884,13.815597661440414,7.400996967262949,3.887185108323721,6.237006880206698
2020,1,1,32,10.175838422174946,9.132124310714826,4.603781721822837,4.434553111807875,9.544881928862393,9.554752963554112,7.4694069871681,11.472133355450653,11.494191781807686,10.818455340644068,9.871638761425569,7.059268571607826,4.218699353784581,5.989654337509698,6.305634958731621,6.283431051388047,14.800903342012889,7.470848215157423,3.840940302015296,6.508848535519334
2020,1,1,33,9.946452091387416,9.358485658514498,4.874431077037543,4.370051895517117,9.454454654601104,9.669581585166679,7.104426264098002,10.814079365489874,13.50169806544893,10.729230212373539,8.744975040313705,7.715783848098004,4.124213152800487,5.696942477695507,6.5437864613244185,6.194930808131117,13.142873594305026,7.602555691360359,4.072179045896174,5.827349686455733
2020,1,1,34,10.483352223812881,9.291082718918336,4.858636002727569,4.25446517885777,9.101108229269961,9.585740844365226,7.005833956986356,11.579533047030992,12.982138009707594,11.017225954878738,8.783830828827906,7.837759378431351,4.121085894480733,5.913266186776935,6.156820055281086,6.412990853159645,13.950470076905527,7.267199799636778,3.7721022034572966,6.3627041610357615
2020,1,1,35,10.01711941047521,9.076344071774939,4.876130635302098,4.200429291483904,10.574356788710356,9.402949225536569,6.973384089989752,11.495559275975976,12.713847680448401,10.480257272159708,9.058984485953921,7.152474230614096,3.8671277418803665,6.398753953145534,6.471007839027801,5.767836635537262,14.507087193510626,7.58973564073359,3.9564991508331437,6.187128564496216
2020,1,1,36,10.171955412370808,8.756750628464506,4.693725780297355,4.076412066540641,9.657689570571165,10.045264814349949,7.798062476203577,9.907482364911276,12.473780851012494,11.210647300034745,9.62774236023786,7.381648013778185,4.248448701594167,5.868329428898389,6.608785599564932,5.957947123314225,14.378375720850416,6.910819153091929,3.653782567045542,6.376359324871876
2020,1,1,37,10.274148197935629,9.562507636954322,4.936186031118966,4.310975427091388,9.80284060545015,9.246904617842779,7.120914819447675,11.781066285266172,12.029641182877675,11.406429666621703,9.643594386628873,7.848347890708339,3.920860778653504,6.50910332002562,6.4474967534201815,5.923623635607195,14.191574551809333,7.401188616201449,3.8945413792148007,6.258458805300055
2020,1,1,38,10.308353638958048,9.071542220814804,4.672250415490175,4.323691815262981,9.299028469470652,9.445474647141934,7.496992920391104,11.284330567648075,12.04033286070909,10.698168651628011,9.376798407648522,7.908774668860868,3.807371925106877,5.967628050031252,6.450395722062064,5.942378700330595,13.640353038914265,6.771586994080613,3.9376462087569064,6.0604414141130665
2020,1,1,39,9.713495829797939,9.257534722980472,4.94763513426748,4.425441164428884,9.113592526312786,9.890790258312554,7.415117042229521,11.30100066539693,12.003049543986245,11.306306694849455,9.469378626739273,7.063851251173619,4.150031650927164,6.239469716943796,6.404602031614811,6.039562297665257,14.755301147361632,7.260493901278163,3.9453847534898476,6.185171917810371
2020,1,1,40,10.205755357005902,8.919424149744474,4.922801963196084,4.03317109024837,10.023768233309253,9.672219199767023,7.00931406606518,10.441855863492128,13.261133480194161,11.114809262747023,8.66633987351465,7.604532633566756,4.054408291497968,6.202033738502942,6.523288552505236,6.473224890621521,13.333758592989364,8.062806917013082,3.8636728292683835,6.030069359669635
2020,1,1,41,9.71088327453359,8.910040539965358,4.844371623455856,4.301008046460151,9.183256974020846,9.833892823220243,7.26738396370035,11.948988316687421,12.01672601691825,11.494005809953473,8.521045858425092,7.687543791049334,4.050432964668354,6.06890532942918,6.2949321681327355,6.294035825637212,14.408778685946215,7.405309771297539,4.151036576217932,6.32126772921704
2020,1,1,42,10.196598702330936,9.349946524541462,4.877933527638347,4.24847448052544,10.213628585000334,9.758034898136607,6.965059373235897,11.375667573894885,11.836562144198858,11.726101918276065,9.00663395563455,7.488902237933025,4.199018777400977,6.070382724669925,6.353367771846483,6.373704823181016,14.105998832804437,7.186615290159952,3.826125768336839,5.921737341360564
2020,1,1,43,10.440064255451926,8.703160012980998,5.202145420577618,4.273315903364351,10.406592221046099,9.312047516875293,7.6758463182032095,11.57238546420198,12.05916170320298,11.346788590456404,9.466557059688444,7.922018967910005,4.037260692619088,5.9038659506954865,6.156538463002481,6.057475393108052,13.578993303875945,7.478431065148519,3.9569250467246166,5.944585162967354
2020,1,1,44,10.853168293264211,8.74090034291381,5.005286756740473,4.496511230317517,9.406342556321254,10.34252412937334,6.99128173673047,10.630031014333397,12.360220501618773,10.977964529529117,9.47607382444655,7.327775521614884,3.803419892872847,6.623343594002647,6.317761677886958,6.0464710858693875,13.801955884864693,7.313019511048523,3.833231184615381,6.077124305814066
2020,1,1,45,10.35822442661107,9.720806558045517,4.926006586429819,4.502745293059018,9.528360376040691,10.216853657543613,7.361628211075803,11.45415472501075,10.422969343166947,11.533404638335233,8.824836157903208,7.36734386910349,4.033988954259103,6.270978657369682,5.8746156255201205,6.2169932230357015,15.035871114215816,6.995958290501769,3.7520024340470295,6.2669423992101905
2020,1,1,46,10.474153411276394,9.470518208860275,4.975231487355139,4.457176332624336,8.719945791696281,9.39670123656849,7.112188662362906,11.46310295498004,12.300324462223061,11.023556107473182,8.785309660713994,7.294142824046361,4.1366482572481065,5.747478503873795,6.394004663356245,6.181429112573786,13.368447057753153,6.7841559134243115,3.69769661641362,6.129487369013283
2020,1,1,47,9.683767214773116,9.320393923701927,4.90002240822817,4.299230798529795,9.030638885561814,9.956478882818605,6.987188476857634,11.154536155470323,10.878229669657973,10.88586373177013,9.57005141822849,7.565259502297991,4.118716560323248,5.812837471410876,6.544086050935907,6.181282046597701,13.03321143791057,7.323281989575761,3.7401252919202364,6.03640217604849
2020,1,1,48,10.342220430810105,8.774269497694503,5.000202956651676,4.250717598512651,9.95281102791601,9.57842977256193,7.568279782873951,10.643776192008445,12.822863508110443,10.734368593160825,9.21223669360566,7.4111796425351635,4.060263362037753,6.274058027803432,6.369600005249889,6.639919240009926,13.662408043380173,7.269692336441101,3.9759596664810006,6.374885591560526
2020,1,1,49,9.672556259891746,9.24846578389812,4.773588737521506,4.489445370118161,10.194575508657769,10.1935413959595,7.10435917448106,11.196790274824492,11.274644919164283,11.045759648421086,8.38504057713093,7.7530717011128045,4.483963393713239,6.141587615571755,6.622054893450658,6.218812269917985,14.251764636970977,7.252250819063956,4.0881920315108955,6.26044761728877
2020,1,1,50,10.611231139609801,9.140541817634222,5.324753149965851,4.57617816288043,9.403887636128792,10.105836674247564,6.724618283008649,10.795581105496813,11.720747683058613,11.445112302199782,8.731561377360551,7.387532876198524,4.361049403959393,5.700509121875193,6.727861597030841,5.88510375424772,14.818663996156596,7.575252490405248,3.975487455366977,6.004072174344792
2020,1,1,51,9.69248508315868,9.005371637289443,4.9289181673174305,4.557086818534471,9.46263281139963,10.26103379213456,7.378762414622076,10.910896631777874,11.18119845450923,10.5487691108105,9.320092095672182,7.441994282380785,3.893129114639355,6.764546413440041,6.382609120698987,5.905326365259716,14.03435999323708,7.736567112869193,3.830095480556396,5.861424516972235
2020,1,1,52,9.728563853977542,9.134690717270326,5.4452262073305775,4.366977169771539,9.093479189857224,9.399953397230888,7.050284724723246,11.745205918617302,12.982103889883534,10.456931125517158,8.708827883679593,7.567446136225005,3.8655489061151664,5.462695449477938,6.132142367441281,6.281035550485791,13.106879720493257,7.546081372219828,3.7845551088884637,6.073481277385415
2020,1,1,53,10.429920971897344,8.642842810744865,5.325945213202009,4.290013657214375,9.268599019693669,9.24069432846356,7.3013558511725805,11.2633267002319,12.103852134795696,10.465672258512893,8.78269637855669,7.2586927829153485,4.3064735402821706,6.030915714482709,6.665550529913133,6.262058669778697,14.073781171833488,7.23406491412577,3.9076245647410657,5.963901171731691
2020,1,1,54,10.804534691496896,8.4087209046506,4.793565755814993,4.401672474073221,10.223358834151957,9.043846739594995,7.504084330421192,11.188069385876213,13.188341078874023,11.452474280089223,8.795998557502063,7.81217121791693,4.2638356548238185,6.148497812186982,6.613882718437863,6.3143035277131965,14.500195251039875,7.372311507074916,3.7204162610597766,5.927537507851039
2020,1,1,55,10.552675008360563,9.276453210966235,4.9390234167715015,4.412547920887218,9.827836003075793,10.815636549264365,7.3591195709847765,10.69663146169839,13.072728521973573,11.178001351102909,9.46263952962937,7.713117911329216,4.331584071727411,5.977224017039604,6.501407662838223,6.2030206219981645,14.199929780107853,7.660317390045497,4.0193549439678335,6.2998466869160445
2020,1,1,56,9.98092431426258,9.226814853971394,4.963690295674974,4.214619338246553,9.010403066530811,10.124279067781771,7.513569848386382,11.203816124271746,12.714941814809029,11.651664582554579,9.139189121063776,7.703347712422501,4.016901666712038,6.352355344705306,6.252732129749421,5.8236147965213245,14.297088180671832,7.595126338179963,3.9394950252858743,6.392254352522906
2020,1,1,57,9.723618395563008,9.2599227139091,5.0748757143341745,4.250218569845002,9.92741714635215,10.256694339692386,6.878859976231644,11.156951008188871,11.430823027986213,10.774319734078025,9.755730726259237,7.20187314971979,4.063326983321443,6.26915991424878,6.483266563581161,6.449917717410866,12.97035062623187,7.506224742242745,3.7318421512428697,6.101933130461492
2020,1,1,58,9.951012098848027,9.449770948016914,4.917837829714008,4.805269511313961,10.628175847075152,9.20983626139155,7.60343963726914,10.783648950144466,12.189958632187576,10.464609761016657,8.98580140080358,7.970903039939896,3.798663850002131,6.1785043910566015,6.307153004503596,6.402812159946788,13.2675023485926,7.19415011274172,4.1137065793898815,6.11505767031663
2020,1,1,59,10.17518973574102,9.35514811775899,5.128326295791939,4.214565407567386,9.554452626684393,10.018510250529111,7.169290134292757,11.71151931897652,12.771583453259957,11.687978171281827,9.065540221986662,6.952877589839616,4.113103076416191,6.126301972176972,6.199279403652164,5.982689320669418,13.945067724870702,7.661502428060328,3.6948178542780825,5.9354459021942425
2020,1,1,60,10.092932554894645,9.712030266924037,4.547915952474851,4.4291254139129626,9.448711392564038,9.097327007812838,6.841569028797918,11.690024386697326,12.298147607974073,10.679056714915385,9.26502924469926,7.729672861113086,3.9850738665230447,6.275119696307074,6.478468941256004,6.165495910486894,14.655847049891413,7.752222435246651,3.8901564945535636,5.856312087853501
2020,1,1,61,9.707612299150407,9.600061919002366,4.772787943655941,4.195038415317653,9.933287467010555,9.948021468363262,6.54323707881378,10.876650788504136,11.930652878635888,11.300188684331975,8.914227957108197,7.549843344601735,3.9618593201941317,6.0926466048941625,6.1381014232172735,6.121577540037855,13.577458006506651,7.597646246663907,4.011591541592418,6.311142807156126
2020,1,1,62,10.64513564072704,9.188998259154454,4.854796899454052,4.261863026456236,10.098243668547505,9.77815650138699,7.166115256993302,11.402097263612538,12.280083280032779,10.415532372892624,8.55809610987558,7.708031085933811,4.240666940467362,5.774561624342289,6.579817653525954,5.986110595193523,14.134985186551173,8.210910745576133,3.996149465920276,5.805612761750517
2020,1,1,63,10.653947743002304,9.225577621495416,4.761700153874841,4.12522167929634,10.026474465359023,9.653584970338867,7.027440892681334,10.392554032832232,12.326664358002784,11.082296375343583,9.013740290137036,7.443596806566742,4.064052887562007,6.380275133819104,6.458645668798739,5.794668846455474,14.11340360809531,7.576731218347658,3.7850668679394306,5.964907235958545
2020,1,1,64,10.887626492281882,9.249909351739088,4.553232939503066,4.125639901279096,9.584320197376865,9.558308744666213,7.031939466564761,11.367261053377817,11.3942429681199,10.9309374086625,8.868887528082087,7.533528190247597,4.224482646420064,6.571506201277498,6.358235996416098,6.216047389900674,13.43541865557067,7.693972999690174,3.818096817522075,5.957067253101992
2020,1,1,65,9.451830334943518,8.605106020309826,5.065112045364767,4.388949466459962,9.54416380214038,10.229661016579344,7.352656978236343,11.575183798293494,11.835220934280468,10.37604093200606,9.096310726030236,7.7179524859634405,4.071906106986722,6.1645206064621805,6.376090162925038,5.713778966173232,13.607285807914616,7.544885435909792,3.7337076910494904,6.220203623938063
2020,1,1,66,9.796804858584759,9.504925635509563,4.675532796241004,4.368538762496357,9.037915049667065,9.565789390560253,7.754881802236464,10.720280238149966,12.426177517573613,11.835396073451307,8.92391884945165,7.5080173550420275,4.179229288614273,6.169571128014024,6.112554447355966,5.931706022791178,14.006044579017116,7.318223453349401,3.9160935709286084,6.068157632322998
2020,1,1,67,10.225862150844117,9.382205470992732,4.760198321191585,4.59847682128609,9.229932448069519,10.299059856762081,6.993934641946902,11.231122577943797,12.533349117234176,10.611769146157146,9.307502824442444,7.572936120935744,3.8748542669211408,6.135224585195138,6.127884072223554,6.492486676904227,13.815135698126634,7.01029539732309,4.009466463790841,5.977097115645495
2020,1,1,68,10.126234707616245,8.559735354276325,5.039866857179491,4.287626627716288,9.847512586317212,9.751648923165824,7.282326863446158,11.281671795325638,12.227695669687224,10.591144832629153,9.0139687998141,7.582681575840257,3.9281055846380912,5.821923344279938,6.82940108686589,6.177611510324563,14.480368225098132,7.129995606124173,3.5856254369876863,6.449007477998575
2020,1,1,69,9.94221845294746,9.735784603698573,5.131746224189935,4.309811713434435,9.499881109230358,9.916186746245819,7.090833637927165,12.521525603709266,11.912227469108252,10.7147460452047,8.55170173530912,8.16596242515658,4.163720541869932,6.011220043217355,6.348163797725217,6.169545246236335,13.78419746997242,7.133043561685051,3.9684374371951225,6.515300852878176
2020,1,1,70,9.777542603718771,9.010562742511993,4.781486388569368,4.275821473109829,9.803134050331389,9.985208394721617,6.969178398779968,12.383099725996344,12.016814559450243,10.043687791159172,8.914974325261662,7.029746658037818,4.3664184910044845,6.338661278283349,6.022934533939509,6.00482864206159,14.517657719304662,7.000632450235821,3.805728872491832,6.211773616288404
2020,1,1,71,9.720226498704175,9.122002769345114,4.689278228029127,4.116516353947733,9.614793464996952,9.949797968705148,6.960767678848271,11.368913118874584,11.744413723304785,10.8587505661134,8.702999266687453,7.8969808599290605,4.1658416857319045,6.206326744462255,6.621369048745803,5.69691637831735,13.817289043981198,7.2720100700998405,3.867679891777006,6.151607975583752
2020,1,1,72,10.944808965633888,9.114977794012885,4.733005835213821,4.384135156325443,9.731436018404223,9.859439644245661,7.732248542194838,10.926397699029591,12.059394699727525,10.714864481054686,9.845426844249902,7.644176775178027,4.0920822350902135,6.563778527414967,6.125029854395365,6.177110680290352,14.033596991608821,7.357308545687986,3.71676735095579,5.99329907045623
2020,1,1,73,9.546386728387482,9.10453279388528,5.110281714988349,4.254182631930673,9.714978878579881,10.61140701914477,7.259468781335002,11.334135071030587,12.521570970018155,11.4394610528202,9.159515073680318,7.606974652013674,4.335309208773544,6.32704535627844,6.534021355806318,6.197678745285632,14.468771282612355,7.706922003847238,3.7860304405714724,6.111952840968494
2020,1,1,74,9.493529544423788,10.045695669747458,5.121360121955816,4.037213104886215,9.997163867236496,10.211296567949676,7.200448728805013,11.730044904920907,13.285997395528128,11.141781363877715,9.386661174265193,7.127377717806511,4.053884467370353,6.045142528467172,6.763323477900326,6.269446092466102,13.960059927490063,7.0017186506480495,4.191496464892915,5.821662687055598
2020,1,1,75,9.64309376427304,9.071800420392798,4.958001907631726,4.472880764356946,10.036996514500348,8.770990278253386,7.056727844385514,10.472811409982526,11.526475034824509,10.444762430307698,9.107611947443607,7.853927935205683,3.9592555553535687,6.309555136389058,6.331252887615736,5.980988990080463,13.781210090159023,7.618806883989011,3.8295839085116876,6.358358088368209
2020,1,1,76,10.202114420533706,9.048585234949128,4.940491752508998,4.184742822340559,9.700783821177133,9.68878329627265,7.275130897114266,10.285375379837273,12.723411162017783,10.715183653163153,9.813336064081994,7.168844632623586,4.090685048931404,6.096887593584018,6.6824841252891485,5.97708457172843,13.981372926402882,7.435261695110901,3.880428605660348,6.084245316438441
2020,1,1,77,10.013705158740558,9.174700037914882,4.634100629267623,4.339807359001301,9.628131430512706,10.3509189745556,7.070446643276396,10.709869763408078,12.295229649550437,11.9514882172839,8.681542225928759,7.949802454235314,4.150535943508497,5.742957743137015,6.574187877164542,6.214494282287678,14.521126728505878,7.467150279734757,3.7400562551451104,5.948237888744419
