Year,Month,Day,Period,122_HYDRO_1_RESERVOIR_head,122_HYDRO_2_RESERVOIR_head,122_HYDRO_3_RESERVOIR_head,122_HYDRO_4_RESERVOIR_head,122_HYDRO_5_RESERVOIR_head,122_HYDRO_6_RESERVOIR_head,201_HYDRO_4_RESERVOIR_head,215_HYDRO_1_RESERVOIR_head,215_HYDRO_2_RESERVOIR_head,215_HYDRO_3_RESERVOIR_head,222_HYDRO_1_RESERVOIR_head,222_HYDRO_2_RESERVOIR_head,222_HYDRO_3_RESERVOIR_head,222_HYDRO_4_RESERVOIR_head,222_HYDRO_5_RESERVOIR_head,222_HYDRO_6_RESERVOIR_head,322_HYDRO_1_RESERVOIR_head,322_HYDRO_2_RESERVOIR_head,322_HYDRO_3_RESERVOIR_head,322_HYDRO_4_RESERVOIR_head
2020,1,1,11,9.425391649292425,9.051987133049131,4.689733264956618,4.2873091543818305,11.930173749414859,9.493757311112859,10.72611878696583,12.427420248529526,13.618237497737999,8.34892167346526,11.506465287657047,7.8079311657368216,2.6327841322569596,10.322688397338478,5.533825764844811,8.788469280019823,11.606513860579929,4.791565287448318,4.359560125026376,6.313879671342445
2020,1,1,12,9.294786829770754,8.727424942181404,4.712190978903856,4.134287247724965,11.925528005536625,10.137445662009023,10.41491042811635,12.506002914049738,12.466578681943542,8.299214243797904,11.836815134591237,8.299118499379134,2.563593558072539,10.993029607730133,5.563476752520807,9.472302134866018,11.767729715462162,4.507868382809298,4.402309311921894,6.11243654155386
2020,1,1,13,10.107028739373723,9.180129056363919,4.988008646967669,4.2799867468333135,11.895621988856593,9.678971107420198,11.06130562558088,13.039236832473629,12.502366084960387,7.917951279203756,12.094658136522721,8.083112912046783,2.6107208021260746,10.542906626404354,5.653642772134591,8.660829224460747,11.79500506523526,4.582203889332327,4.392951693649339,6.220090454931932
2020,1,1,14,9.780981670045207,9.184982076363193,4.8692962859801865,4.269196502109764,11.726343408266615,9.954568387920725,10.493512379742203,12.215650943618556,13.08375382592854,8.46757527833013,11.869513131897662,7.938184156238245,2.5953428461293875,10.244014555741904,5.335204015970589,9.213674297439587,11.707233521940358,4.4395678110194225,4.360259220660627,6.337533369419751
2020,1,1,15,9.472010871134051,8.819638300071317,4.79491632458589,4.4333356328750915,12.291419598730565,10.278737576886936,10.619230336909236,12.416769314703648,12.810679764435893,8.52702566814166,11.094527314903136,8.321343477366941,2.5720750191363635,9.939568315832629,5.459979358491381,8.964682959629778,10.414418796129311,4.4264393423479085,4.114390099876238,5.888387595129722
2020,1,1,16,9.975581240131042,8.704080950965794,4.825517358861281,4.13172554137538,11.80989485021961,10.226590237451438,10.640003595569928,12.36503647397705,13.493006388278577,8.507527942002794,11.492942421716025,7.956361378891201,2.619566302767646,10.801508502288705,5.204780642587467,9.259305788568094,11.948765210062927,4.547679049717552,4.107372211774481,5.925360125597069
2020,1,1,17,9.286435043524225,9.019573224595,4.781894814592373,4.252753444740346,12.35502523353416,9.71134336398253,10.842720917482774,12.689070360437016,12.67450256347044,8.677087488931482,12.057166865952544,8.326781525784453,2.5922295969352263,10.247586575296545,5.200977903640406,9.17722927892729,11.61900721126075,4.562373455344596,4.091522871054306,6.255559957696575
2020,1,1,18,9.470760026879184,8.740160802179519,5.219353997621594,4.2219797883115895,12.417945659268023,9.774232871704498,10.592232420793941,12.986112401168132,12.793129996555244,8.492864470660901,12.47338015407757,8.627129001892872,2.5527576058199397,10.089279859183312,5.549593160015683,9.285611024174312,11.079529487164763,4.665894994178049,4.1407207493306055,6.300054306255164
2020,1,1,19,9.811146226575213,8.757816854202789,5.048470986502006,4.415741879408073,13.09327783641646,9.487403727272374,10.641922973080483,12.136216727992286,12.88813828527513,8.03980351614613,11.85150532981427,8.341022933329437,2.516270012142892,10.09702220756636,5.67315150051432,9.10603170936092,11.618500917964324,4.317890175406668,4.155554786153999,6.173250326994851
2020,1,1,20,9.245925049835277,8.847400297117185,4.777659384075601,4.248534788930433,11.989260005790745,9.421921448308039,11.264622050268077,12.522178276500636,12.354761247274123,8.249774318681775,11.759723316352696,8.208340180217743,2.6297582699820308,10.937708248725981,5.678902034624966,9.411983565435401,11.654697173411135,4.418419596294359,4.534644616174546,6.317940519334328
2020,1,1,21,9.762683448908316,9.152051561007587,4.852855880045315,4.454757670150743,12.096804336550743,9.70812951693702,11.009249710587971,12.41955015917923,12.26940852562658,8.340820773707133,12.311535849447035,8.22622131921223,2.5078036291112675,10.260816846466613,5.537378034546501,9.621038569050404,11.0056023352847,4.454403026913401,4.2039395793480425,6.0814495201320105
2020,1,1,22,9.650114091302667,8.58384981635991,4.986514560752203,4.313112216686859,11.882880364044475,9.70189580344477,10.959132619083936,11.838057120729816,12.23449760766822,8.621213714221325,11.938683298823483,8.49272530099192,2.742074085285802,10.436511382382356,5.800950933129132,9.566084959693036,11.32723419224387,4.564560771710496,4.307885176792983,6.381977821572673
2020,1,1,23,9.734858084536315,8.780447387676503,4.7553956862065965,4.382676007709493,11.727821924177237,9.507261521975378,11.097423551685749,12.713806729441544,11.499864316011326,8.183363364936248,12.200839607176775,8.190290740758709,2.702446572272719,10.234575124922234,5.40112796392065,9.116196367646191,11.166696620647727,4.394051989434937,4.263592437034702,6.134861874574737
2020,1,1,24,10.081914206789396,9.630283836402873,4.816691617766808,4.462485783456983,12.001786606558937,9.89589079437086,10.606065530250774,12.93368077725022,12.734215413481666,8.089063626136204,11.828902246963924,8.150671889757987,2.47787131218596,10.277174071088485,5.612765544266421,8.977218299913828,11.21256363812052,4.535152012829156,4.319951056868408,6.004621149254108
2020,1,2,1,9.696821100054725,9.510368191162828,4.854991381202167,4.163444197678704,11.872059915044627,9.947535950470183,11.073523628737913,12.65804537302827,12.268609170703785,7.836350288533147,11.789346433262821,8.035123510522483,2.650955212492943,10.166059945871023,5.249402498116162,9.270481846513972,11.747514859613542,4.460343985883496,4.304045905101581,6.411070679257977
2020,1,2,2,9.602261673739186,9.309848551348185,4.769272426698843,4.287184542542178,11.723272194346555,9.953248992230908,11.09433986659571,12.119967604149672,12.560339806774111,8.461450058081777,12.229078971810132,8.044359356944014,2.690828577853922,10.73670499836256,4.950065454280857,9.76257832250512,11.334297332063446,4.529676803039755,4.133185169356238,6.300770741440997
2020,1,2,3,9.136375250695831,8.995593313354654,5.05993620139947,4.373777304920941,12.241332707393553,9.718549329420192,10.617677407980995,11.851394405696508,13.157476098300542,8.29721742990676,12.175564281898964,8.487581469976602,2.556221792418944,10.310930410362692,5.3865586556520135,9.201692557871102,11.582204058371664,4.4424741325041195,4.37203753147601,6.065201369596903
2020,1,2,4,9.62643850393528,9.18646397972825,4.793818790615713,4.344853747231773,11.76411698621841,9.784239734843517,11.150166785364469,12.591847291413002,12.404502885955102,8.031128509433216,11.819914257249426,8.14556021806269,2.6293797912142582,9.862414114330985,5.445704245815089,9.448302741607321,11.805465386855095,4.410149391409638,4.207422086252603,6.068893923535854
2020,1,2,5,9.428354345828168,8.880105227780852,4.881692148420052,4.1511528056937586,12.361380586096288,9.862580064860238,11.031531022557564,11.95417306040953,13.03098329094185,8.436080319809744,11.532263532264054,8.403759170805193,2.592201136726857,10.419072927407374,5.5039443835921515,9.433107093836965,11.399541185141365,4.5870704561801015,4.20309968765187,6.259087156650381
2020,1,2,6,9.530754665730585,8.254822593048631,4.915951738375022,4.409464752581135,12.467110309423068,10.201282807812085,11.040284755206951,11.991098542993543,12.161560769108174,8.161332965799879,11.337142525369595,8.42379028699777,2.6551969625373624,10.261870599268912,5.434961225804442,9.429860353063782,11.819294661733778,4.700034238893714,4.255529719279183,5.963707825890562
2020,1,2,7,9.430223221402295,8.83011101919149,5.131910420807522,4.325396662007535,11.839708759683777,9.755051601597195,11.501641787859608,12.43182400906491,12.504423954128708,7.917783783895927,11.384305080311714,8.028997248896912,2.5671294332410364,10.415058625805727,5.524737198258494,9.568329657926435,12.019431407663827,4.659161537491581,4.399253791828719,6.207377593456882
2020,1,2,8,9.70714591265617,8.856047073854075,4.886121269262979,4.335828151994905,12.66499989358425,9.455760732714369,10.994288948158596,12.62696146300762,13.433616263972983,8.574671948900782,11.708056209930358,8.06890707820756,2.6811214675784627,10.194886319027102,5.750833450552367,8.852309233672678,11.843096187994664,4.699995350092749,4.21454324186291,6.117135994522564
2020,1,2,9,9.281800066188653,8.991399081202879,5.212859723269493,4.290530631658447,12.301324388713734,9.861279724962179,10.650625167619586,12.229654836536508,12.60292413993611,7.735140707466798,12.048136459335703,8.409224296592194,2.5907786923405967,10.13017709128607,5.5864704054119265,8.950072723809884,11.7577466126947,4.716005259674022,4.30684418811299,6.187869011629671
2020,1,2,10,9.626945196233223,9.113959023917069,4.845501106222256,3.906927828724972,12.128453447288027,9.826918022648446,10.996899830708047,12.277647435310767,13.26001880380478,8.281047376021624,11.338411479683332,8.300904453456381,2.5772215426469236,10.573541136483682,5.339948852826225,9.229545895450036,11.845951456902302,4.526265099711083,4.346925204229534,5.775429137269588
2020,1,2,11,9.267176661718924,9.428738698979256,4.86635630417224,4.389891321346923,11.506448831548845,9.474770025605213,10.958440722075117,12.312764796975577,13.66891272768946,8.218064144539442,11.36177764378233,8.221723836396993,2.652591665493432,10.871645583037663,5.053512544817454,9.556582375320618,11.686732181539348,4.803450809707041,4.3281108444942475,5.980957957996553
2020,1,2,12,9.049884012206377,8.992356323422241,5.036504615068519,4.395406785585717,11.530314419152697,9.837943246717725,10.589723706399187,12.014723089918968,12.606360654528165,7.840107309768121,12.069965447704933,8.380571304836042,2.672281488600243,9.723074276567962,5.2891726852675465,9.555947288372655,11.844007151035266,4.651342663019079,4.321055575615758,6.1950455719791595
2020,1,2,13,9.468018432203364,8.71332844292782,5.180986483832557,4.264604697433358,12.728504201701025,9.692879857399651,10.288956118874896,12.213357378949814,12.511805659987832,8.325973377146068,12.496455153125162,8.51714183246573,2.419601426953838,10.322664889836611,5.68569045662415,9.203675181710175,11.143184573932562,4.41856853391368,4.114166979652603,6.342409405219768
2020,1,2,14,9.699219497600023,8.93098599708875,4.859931770023149,4.126854041115317,12.636238089104575,9.933947013742275,10.932669391917818,11.754757877635454,11.939397335105578,8.073938857672832,12.32461408064307,8.256418435497753,2.375283925368085,10.130457776282677,5.382915183158805,9.492384111465606,11.52406904304813,4.456936918240454,4.31136530944033,6.124065902941826
2020,1,2,15,9.343106096683488,9.157386530066205,5.080474898627878,4.249835836490784,12.738335828649491,10.08261952556223,11.264007552300713,12.626816914447168,12.878544364370674,8.661935472569384,11.275396723042126,8.125001528001155,2.6286431737706746,10.015623337318681,5.576760383152992,9.099833969748635,11.685757230265587,4.568761904947934,4.177155978052779,6.281530433731707
2020,1,2,16,9.605289442346319,8.953547160687457,5.023344168545417,4.448140664755418,12.83229083438949,9.796935511539866,11.267102552620917,13.387641715881657,12.91204125877769,8.4938374142161,12.075039718434345,8.295146502258866,2.5502969966501086,9.631129781840905,5.5704714413255,8.987899406632433,11.523914004286054,4.668317991627999,4.068244520995929,5.874984935463067
2020,1,2,17,9.461921238877505,8.767231657985441,4.786997034532444,4.266365570072736,12.656319940789817,10.109879395097167,11.046920242076318,12.37650788171649,13.061976263822896,8.30018302114401,12.276999428940467,8.066518595755905,2.498854920291743,10.40877612118047,5.456355866974389,8.84893998292518,12.416951364462417,4.516947333050796,4.235405440354283,6.065514563006757
2020,1,2,18,9.268942139048033,9.125170922764672,4.896144351807853,4.322130942761792,12.241956216372108,9.865779306555105,11.470031039287683,12.795678744644416,13.299674719796895,7.629119993401587,11.757457854739448,8.301467281641822,2.5727811446274096,10.147972821460142,5.451253734884825,9.17844837210587,11.483554797989743,4.415674069271273,4.228164390082169,6.199875582958145
2020,1,2,19,9.726024688414984,8.675791451693396,4.892825686109264,4.275990619168837,12.35916488574562,9.878199881868142,11.01142513475786,12.257267395799685,12.373854039223577,8.108021813157828,11.849971145434951,8.266547823517573,2.8292120026575933,10.129576317128773,5.356561849725028,9.120565270666853,10.932247824206312,4.6560307209258225,4.676440712847307,6.136753575963086
2020,1,2,20,9.379171075232488,8.747003892456938,4.747207605432015,4.360079100479221,11.905489944044252,9.8648710150374,10.889274772683272,11.855210086447345,13.483422245288173,8.088955528465917,12.054192063146079,8.063754776980733,2.498147958497574,10.668859765148222,5.830668139452126,9.493832765120862,11.568980081825211,4.395780226799031,4.420802017754821,6.288919810933334
2020,1,2,21,9.673600415491613,9.095933811879693,4.922932711237932,4.148580684498931,12.242035766054649,9.899287033948589,11.021142610820885,13.188592285881374,12.658861267405667,8.544877750803503,12.109438041370593,8.165698188851694,2.671105804223442,10.161578846706737,5.30873958379898,9.37200855102085,11.836889562215061,4.589637015651365,4.396075862924933,6.10087740599805
2020,1,2,22,9.147041986833555,8.772165812553691,4.910562944536597,4.293005903836161,12.42691720344159,9.54603320559161,10.71318904174023,12.040817017032083,12.906069230605047,8.289501061019465,12.06980869985468,8.185670542892872,2.5425371990419303,10.148477038046094,5.649281184138484,9.231391820964722,11.247438250200716,4.554060643695399,4.2424820411567845,6.102675984905223
2020,1,2,23,9.605352492316355,8.888774058084966,4.953876124282834,4.461264623361533,12.43392595547451,9.41084807560463,10.537622625244852,12.705251585598322,12.740967298384636,8.323866162612237,12.194106139387243,8.44788957644708,2.4886159862730004,9.884610976546034,5.6017040423928455,9.232510831337041,11.537167452259443,4.365001919964289,4.27114679263771,6.268816960142755
2020,1,2,24,9.745127247038324,8.988078068133662,4.90906767364892,4.200382145531266,12.109284840016993,10.291165775237728,10.632450058385256,12.434316883858274,12.471350729327003,8.497137938298108,12.01199571570155,8.049058850897412,2.5542040288844605,10.016860910092824,5.566344617113296,9.10050458443549,11.524517719220839,4.790676653900402,4.6263660856216795,6.049136005656877
