Year,Month,Day,Period,320_PV_1,314_PV_1,314_PV_2,313_PV_1,314_PV_3,314_PV_4,313_PV_2,310_PV_1,324_PV_1,312_PV_1,310_PV_2,324_PV_2,324_PV_3,113_PV_1,319_PV_1,215_PV_1,102_PV_1,101_PV_1,102_PV_2,104_PV_1,101_PV_2,101_PV_3,101_PV_4,103_PV_1,119_PV_1
2020,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1,2,7,5.135769267401711,3.0806711979804993,5.6517047401837575,5.27299085697391,0.8288478965048923,7.104333114884318,5.715318161755939,6.152561075150748,1.1872713912137738,2.9810425239268543,2.9591738595465706,7.165724773079451,4.648808961149803,5.854604621979085,3.3813796979107695,1.8471941845061135,4.329834214582461,0.6203337704720646,6.001902020177457,4.5728120959352045,5.069160114079461,2.5249937259450275,6.631117864866916,6.364341304825212,5.496985180064515
2020,1,2,8,11.16902701496399,5.955859597557478,12.056267386409962,10.01509814530913,1.624617342119856,13.761737490062695,11.301394629421365,11.247312807076172,2.0371749046366197,6.4111813092017265,5.324313416330243,13.760704650900614,8.290432031690184,12.549089051165158,7.268114541224615,3.536464972623703,8.489769220442946,1.2251920645447156,12.435141275226663,8.936042039267763,11.600029044676845,5.148213968833193,14.00739106285365,11.988384698709414,11.3154121975979
2020,1,2,9,20.773991341672723,11.521742788379042,21.35157300321801,16.712275268257702,2.797283661326323,23.321172274576604,19.525891021921932,20.033284028717212,3.6712735583976075,10.964382258601697,8.687571044271232,24.674152949353964,16.44494689326083,20.34051758562561,10.71594207217062,6.239491904671852,14.71714851023366,2.312583830701149,21.143541036226978,15.190545586327326,18.497353652198857,9.27464543717364,25.29441461574618,22.374853640378756,20.010943307418543
2020,1,2,10,30.7681214112249,15.202258290524565,31.07121073935942,27.25571463837014,4.311046344539418,34.80031445944337,29.23729805769415,31.046531426205892,5.968443214528337,19.317838315000575,13.49396167309726,36.40302988887602,24.680484385761915,32.18962016766938,15.971335966986219,9.13229502815171,21.2999232019474,3.5341536798289916,33.2185795329196,25.221991827419103,28.334495972881548,15.449396969273648,38.318608926848526,33.599347282303945,29.188993054373867
2020,1,2,11,42.27381365283766,24.63987490706586,46.26367559747512,37.85703474047276,6.2638996290232605,52.70785197917837,37.43814839720632,41.93623879514037,9.164035386591198,22.86357050338353,19.516742773487323,52.16819708840942,31.426255153867174,47.09042914040182,26.210853301985733,13.890057105112902,30.187764118104347,4.904808554531799,43.23764724648421,34.31134584174925,44.460728665203625,20.19890590717341,52.57028755119484,47.01586967268623,42.25703182377353
2020,1,2,12,50.880125720145635,29.73056519648886,58.0316519290943,47.80133858437635,7.458558865824247,63.00336789363297,50.33672529398894,54.2139664920504,10.910257980874487,28.961106983044317,24.30355040343565,61.37185220334711,45.6897671172852,53.043037062116454,29.483520730177748,15.70878701437003,39.44216123062134,5.881709384706579,52.934186905610524,41.62451290914141,54.556245093638374,26.674559804707606,64.88627287239979,62.35410157488944,50.995029692373414
2020,1,2,13,58.49879154458532,34.03812610189982,57.70537179192571,52.90786612133356,8.874946395798416,73.22043166948318,57.563198245295766,59.38269428521763,11.35229518531485,34.8781734663764,28.84354251516847,67.55914130333369,49.002153765888515,58.980714807080695,34.33365341812915,18.588426690288713,42.48468945215594,6.658659695604799,60.64529775996295,46.51842151705143,57.34040502623229,27.88039567348039,69.81955313454506,63.2945431298647,57.27348656534857
2020,1,2,14,57.761523039864215,33.19828944537691,61.71824261640918,51.52228111908063,8.874946395798416,70.31342112510542,54.42471667656571,58.57984933781207,11.132181018279585,34.8781734663764,27.340322149806553,69.65384418594793,49.002153765888515,61.45184747232328,33.36235843674008,18.588426690288713,41.648511165916595,6.4443969693864505,60.47958278863501,45.199796147579406,56.499212422354454,27.88039567348039,72.59866146782608,64.15591243731099,55.51346582521788
2020,1,2,15,50.28984205212889,31.463003565416102,59.0546448295175,48.34368215888807,8.13265905767622,61.91801166202995,53.13565515621077,54.25244522069669,9.709881775448805,30.047801596676507,25.097435478040104,63.002789390481475,44.63604881216901,57.8320163433982,31.167310689166545,16.80902749275798,34.93936020455701,5.881085884876423,58.048842590354724,45.15911975244195,50.97154023331645,24.874823555164102,69.30541640797419,60.5945221856843,55.96751533813909
2020,1,2,16,41.30869133015416,23.905358918583538,47.2404439686717,39.93542012093348,6.520613726144362,53.07935189759149,43.119205831338476,45.2254567934341,8.455134628725002,24.201470917410745,20.022170154198804,51.91770591869167,35.19243615382339,41.50993376877664,23.456208715225994,13.20183897956688,30.614937426120775,5.002491718153585,46.90627418412863,34.608907869088604,41.5528583202292,22.364671493656683,51.89644914386435,50.48318063148324,44.393615726637286
2020,1,2,17,30.33219279809251,17.57514839293701,31.291130027283405,27.296909438459263,4.693930936212872,37.87629988567915,29.741402301154604,32.226299156701515,5.5077045328912,18.45879928235157,14.595430079979618,35.98273228934618,26.829268992859134,29.20601681214763,17.486995464744215,9.734636690552653,22.989154566426986,3.5681132158119793,31.79742988513375,23.635655566657658,31.794778793976665,13.96686775005859,35.743769866574745,36.636381230215456,31.01175037002611
2020,1,2,18,18.518661980909695,11.617929239473106,21.46010750489885,19.452799087648277,2.8670231010371325,24.801793241593387,16.046561521605874,19.559818397249206,3.692542994207265,10.145702848061157,10.201822526450782,22.257129875077936,17.4881058018905,21.27168372448388,11.56857469833147,5.243672461770038,13.148208614138687,2.0843675424766337,22.0173371052865,16.47825650870633,19.27478525931274,8.826300238755511,23.394980636018353,21.385464879366644,21.273247629732836
2020,1,2,19,10.603564347406834,6.2802837090755075,12.840517640989829,9.804117679841273,1.854040332880732,15.341029130777473,10.17749680172178,9.879344686849706,2.131866415807329,5.974592709723332,5.6719983557384674,13.163136308886473,9.77988789598673,11.36851846355548,6.164237891409668,3.5639602203816136,8.280601858251025,1.2038603641371741,12.59571135218899,8.832446375889804,11.223355677421736,4.9473240693685625,13.899858590859754,13.28689385475864,11.004913458593855
2020,1,2,20,5.286927366327789,3.465212701815689,6.515605744023444,5.2137181756756,0.8707088339822309,7.198771696672812,6.108453571087455,5.907227262892182,1.1885326183142197,3.334730219313401,2.82107924890272,7.239439290105792,4.528133700473444,5.9002098433173416,3.216188658419369,1.7923399674249505,4.188118610924395,0.6492128011465481,6.126367756887672,4.337367833094224,5.8854930857665195,3.01872671033823,6.933517660561943,6.260821366797424,6.568756107328939
2020,1,2,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1,2,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1,2,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1,2,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
