Year,Month,Day,Period,309_WIND_1,317_WIND_1,303_WIND_1,122_WIND_1
2020,1,1,93,128.29535335187472,574.660689776346,438.0203637132589,486.6175264846611
2020,1,1,94,128.29535335187472,574.660689776346,438.0203637132589,486.6175264846611
2020,1,1,95,128.29535335187472,574.660689776346,438.0203637132589,486.6175264846611
2020,1,1,96,128.29535335187472,574.660689776346,438.0203637132589,486.6175264846611
2020,1,1,97,119.54856874281184,548.2536870584293,384.98031758781724,502.7093910756049
2020,1,1,98,119.54856874281184,548.2536870584293,384.98031758781724,502.7093910756049
2020,1,1,99,119.54856874281184,548.2536870584293,384.98031758781724,502.7093910756049
2020,1,1,100,119.54856874281184,548.2536870584293,384.98031758781724,502.7093910756049
2020,1,1,101,119.54856874281184,548.2536870584293,384.98031758781724,502.7093910756049
2020,1,1,102,119.54856874281184,548.2536870584293,384.98031758781724,502.7093910756049
2020,1,1,103,119.54856874281184,548.2536870584293,384.98031758781724,502.7093910756049
2020,1,1,104,119.54856874281184,548.2536870584293,384.98031758781724,502.7093910756049
2020,1,1,105,119.54856874281184,548.2536870584293,384.98031758781724,502.7093910756049
2020,1,1,106,119.54856874281184,548.2536870584293,384.98031758781724,502.7093910756049
2020,1,1,107,119.54856874281184,548.2536870584293,384.98031758781724,502.7093910756049
2020,1,1,108,119.54856874281184,548.2536870584293,384.98031758781724,502.7093910756049
2020,1,1,109,128.71398254664555,577.1956798848244,510.76621772487624,484.43300490812175
2020,1,1,110,128.71398254664555,577.1956798848244,510.76621772487624,484.43300490812175
2020,1,1,111,128.71398254664555,577.1956798848244,510.76621772487624,484.43300490812175
2020,1,1,112,128.71398254664555,577.1956798848244,510.76621772487624,484.43300490812175
2020,1,1,113,128.71398254664555,577.1956798848244,510.76621772487624,484.43300490812175
2020,1,1,114,128.71398254664555,577.1956798848244,510.76621772487624,484.43300490812175
2020,1,1,115,128.71398254664555,577.1956798848244,510.76621772487624,484.43300490812175
2020,1,1,116,128.71398254664555,577.1956798848244,510.76621772487624,484.43300490812175
2020,1,1,117,128.71398254664555,577.1956798848244,510.76621772487624,484.43300490812175
2020,1,1,118,128.71398254664555,577.1956798848244,510.76621772487624,484.43300490812175
2020,1,1,119,128.71398254664555,577.1956798848244,510.76621772487624,484.43300490812175
2020,1,1,120,128.71398254664555,577.1956798848244,510.76621772487624,484.43300490812175
2020,1,1,121,120.31058751830476,580.2654015140181,465.20527386017017,483.2934997550786
2020,1,1,122,120.31058751830476,580.2654015140181,465.20527386017017,483.2934997550786
2020,1,1,123,120.31058751830476,580.2654015140181,465.20527386017017,483.2934997550786
2020,1,1,124,120.31058751830476,580.2654015140181,465.20527386017017,483.2934997550786
2020,1,1,125,120.31058751830476,580.2654015140181,465.20527386017017,483.2934997550786
2020,1,1,126,120.31058751830476,580.2654015140181,465.20527386017017,483.2934997550786
2020,1,1,127,120.31058751830476,580.2654015140181,465.20527386017017,483.2934997550786
2020,1,1,128,120.31058751830476,580.2654015140181,465.20527386017017,483.2934997550786
2020,1,1,129,120.31058751830476,580.2654015140181,465.20527386017017,483.2934997550786
2020,1,1,130,120.31058751830476,580.2654015140181,465.20527386017017,483.2934997550786
2020,1,1,131,120.31058751830476,580.2654015140181,465.20527386017017,483.2934997550786
2020,1,1,132,120.31058751830476,580.2654015140181,465.20527386017017,483.2934997550786
2020,1,1,133,113.4790527225313,615.4022090288448,570.6435540895615,470.61381789050927
2020,1,1,134,113.4790527225313,615.4022090288448,570.6435540895615,470.61381789050927
2020,1,1,135,113.4790527225313,615.4022090288448,570.6435540895615,470.61381789050927
2020,1,1,136,113.4790527225313,615.4022090288448,570.6435540895615,470.61381789050927
2020,1,1,137,113.4790527225313,615.4022090288448,570.6435540895615,470.61381789050927
2020,1,1,138,113.4790527225313,615.4022090288448,570.6435540895615,470.61381789050927
2020,1,1,139,113.4790527225313,615.4022090288448,570.6435540895615,470.61381789050927
2020,1,1,140,113.4790527225313,615.4022090288448,570.6435540895615,470.61381789050927
2020,1,1,141,113.4790527225313,615.4022090288448,570.6435540895615,470.61381789050927
2020,1,1,142,113.4790527225313,615.4022090288448,570.6435540895615,470.61381789050927
2020,1,1,143,113.4790527225313,615.4022090288448,570.6435540895615,470.61381789050927
2020,1,1,144,113.4790527225313,615.4022090288448,570.6435540895615,470.61381789050927
2020,1,1,145,119.85898237311757,616.9853868141088,554.7038096557488,503.36556648228157
2020,1,1,146,119.85898237311757,616.9853868141088,554.7038096557488,503.36556648228157
2020,1,1,147,119.85898237311757,616.9853868141088,554.7038096557488,503.36556648228157
2020,1,1,148,119.85898237311757,616.9853868141088,554.7038096557488,503.36556648228157
2020,1,1,149,119.85898237311757,616.9853868141088,554.7038096557488,503.36556648228157
2020,1,1,150,119.85898237311757,616.9853868141088,554.7038096557488,503.36556648228157
2020,1,1,151,119.85898237311757,616.9853868141088,554.7038096557488,503.36556648228157
2020,1,1,152,119.85898237311757,616.9853868141088,554.7038096557488,503.36556648228157
2020,1,1,153,119.85898237311757,616.9853868141088,554.7038096557488,503.36556648228157
2020,1,1,154,119.85898237311757,616.9853868141088,554.7038096557488,503.36556648228157
2020,1,1,155,119.85898237311757,616.9853868141088,554.7038096557488,503.36556648228157
2020,1,1,156,119.85898237311757,616.9853868141088,554.7038096557488,503.36556648228157
2020,1,1,157,137.6120261437146,582.9568497105765,523.7228285672587,436.8271656885003
2020,1,1,158,137.6120261437146,582.9568497105765,523.7228285672587,436.8271656885003
2020,1,1,159,137.6120261437146,582.9568497105765,523.7228285672587,436.8271656885003
2020,1,1,160,137.6120261437146,582.9568497105765,523.7228285672587,436.8271656885003
2020,1,1,161,137.6120261437146,582.9568497105765,523.7228285672587,436.8271656885003
2020,1,1,162,137.6120261437146,582.9568497105765,523.7228285672587,436.8271656885003
2020,1,1,163,137.6120261437146,582.9568497105765,523.7228285672587,436.8271656885003
2020,1,1,164,137.6120261437146,582.9568497105765,523.7228285672587,436.8271656885003
2020,1,1,165,137.6120261437146,582.9568497105765,523.7228285672587,436.8271656885003
2020,1,1,166,137.6120261437146,582.9568497105765,523.7228285672587,436.8271656885003
2020,1,1,167,137.6120261437146,582.9568497105765,523.7228285672587,436.8271656885003
2020,1,1,168,137.6120261437146,582.9568497105765,523.7228285672587,436.8271656885003
2020,1,1,169,122.29868323768616,563.2878498339878,553.514907206598,435.1153569690975
2020,1,1,170,122.29868323768616,563.2878498339878,553.514907206598,435.1153569690975
2020,1,1,171,122.29868323768616,563.2878498339878,553.514907206598,435.1153569690975
2020,1,1,172,122.29868323768616,563.2878498339878,553.514907206598,435.1153569690975
2020,1,1,173,122.29868323768616,563.2878498339878,553.514907206598,435.1153569690975
2020,1,1,174,122.29868323768616,563.2878498339878,553.514907206598,435.1153569690975
2020,1,1,175,122.29868323768616,563.2878498339878,553.514907206598,435.1153569690975
2020,1,1,176,122.29868323768616,563.2878498339878,553.514907206598,435.1153569690975
2020,1,1,177,122.29868323768616,563.2878498339878,553.514907206598,435.1153569690975
2020,1,1,178,122.29868323768616,563.2878498339878,553.514907206598,435.1153569690975
2020,1,1,179,122.29868323768616,563.2878498339878,553.514907206598,435.1153569690975
2020,1,1,180,122.29868323768616,563.2878498339878,553.514907206598,435.1153569690975
2020,1,1,181,125.09669499563397,447.598660009633,587.2528878105703,424.4914296180322
2020,1,1,182,125.09669499563397,447.598660009633,587.2528878105703,424.4914296180322
2020,1,1,183,125.09669499563397,447.598660009633,587.2528878105703,424.4914296180322
2020,1,1,184,125.09669499563397,447.598660009633,587.2528878105703,424.4914296180322
2020,1,1,185,125.09669499563397,447.598660009633,587.2528878105703,424.4914296180322
2020,1,1,186,125.09669499563397,447.598660009633,587.2528878105703,424.4914296180322
2020,1,1,187,125.09669499563397,447.598660009633,587.2528878105703,424.4914296180322
2020,1,1,188,125.09669499563397,447.598660009633,587.2528878105703,424.4914296180322
2020,1,1,189,125.09669499563397,447.598660009633,587.2528878105703,424.4914296180322
2020,1,1,190,125.09669499563397,447.598660009633,587.2528878105703,424.4914296180322
2020,1,1,191,125.09669499563397,447.598660009633,587.2528878105703,424.4914296180322
2020,1,1,192,125.09669499563397,447.598660009633,587.2528878105703,424.4914296180322
2020,1,1,193,126.88741819868669,458.0407653534445,592.9191192654325,418.2950090863838
2020,1,1,194,126.88741819868669,458.0407653534445,592.9191192654325,418.2950090863838
2020,1,1,195,126.88741819868669,458.0407653534445,592.9191192654325,418.2950090863838
2020,1,1,196,126.88741819868669,458.0407653534445,592.9191192654325,418.2950090863838
2020,1,1,197,126.88741819868669,458.0407653534445,592.9191192654325,418.2950090863838
2020,1,1,198,126.88741819868669,458.0407653534445,592.9191192654325,418.2950090863838
2020,1,1,199,126.88741819868669,458.0407653534445,592.9191192654325,418.2950090863838
2020,1,1,200,126.88741819868669,458.0407653534445,592.9191192654325,418.2950090863838
2020,1,1,201,126.88741819868669,458.0407653534445,592.9191192654325,418.2950090863838
2020,1,1,202,126.88741819868669,458.0407653534445,592.9191192654325,418.2950090863838
2020,1,1,203,126.88741819868669,458.0407653534445,592.9191192654325,418.2950090863838
2020,1,1,204,126.88741819868669,458.0407653534445,592.9191192654325,418.2950090863838
2020,1,1,205,108.69910126345003,619.759379391092,600.020522932683,306.8998837589149
2020,1,1,206,108.69910126345003,619.759379391092,600.020522932683,306.8998837589149
2020,1,1,207,108.69910126345003,619.759379391092,600.020522932683,306.8998837589149
2020,1,1,208,108.69910126345003,619.759379391092,600.020522932683,306.8998837589149
2020,1,1,209,108.69910126345003,619.759379391092,600.020522932683,306.8998837589149
2020,1,1,210,108.69910126345003,619.759379391092,600.020522932683,306.8998837589149
2020,1,1,211,108.69910126345003,619.759379391092,600.020522932683,306.8998837589149
2020,1,1,212,108.69910126345003,619.759379391092,600.020522932683,306.8998837589149
2020,1,1,213,108.69910126345003,619.759379391092,600.020522932683,306.8998837589149
2020,1,1,214,108.69910126345003,619.759379391092,600.020522932683,306.8998837589149
2020,1,1,215,108.69910126345003,619.759379391092,600.020522932683,306.8998837589149
2020,1,1,216,108.69910126345003,619.759379391092,600.020522932683,306.8998837589149
2020,1,1,217,104.69523526263535,588.0509288284326,612.0703154126986,287.940087046044
2020,1,1,218,104.69523526263535,588.0509288284326,612.0703154126986,287.940087046044
2020,1,1,219,104.69523526263535,588.0509288284326,612.0703154126986,287.940087046044
2020,1,1,220,104.69523526263535,588.0509288284326,612.0703154126986,287.940087046044
2020,1,1,221,104.69523526263535,588.0509288284326,612.0703154126986,287.940087046044
2020,1,1,222,104.69523526263535,588.0509288284326,612.0703154126986,287.940087046044
2020,1,1,223,104.69523526263535,588.0509288284326,612.0703154126986,287.940087046044
2020,1,1,224,104.69523526263535,588.0509288284326,612.0703154126986,287.940087046044
2020,1,1,225,104.69523526263535,588.0509288284326,612.0703154126986,287.940087046044
2020,1,1,226,104.69523526263535,588.0509288284326,612.0703154126986,287.940087046044
2020,1,1,227,104.69523526263535,588.0509288284326,612.0703154126986,287.940087046044
2020,1,1,228,104.69523526263535,588.0509288284326,612.0703154126986,287.940087046044
2020,1,1,229,115.73651071108006,640.1525002840795,649.6240320668181,272.5639273431657
2020,1,1,230,115.73651071108006,640.1525002840795,649.6240320668181,272.5639273431657
2020,1,1,231,115.73651071108006,640.1525002840795,649.6240320668181,272.5639273431657
2020,1,1,232,115.73651071108006,640.1525002840795,649.6240320668181,272.5639273431657
2020,1,1,233,115.73651071108006,640.1525002840795,649.6240320668181,272.5639273431657
2020,1,1,234,115.73651071108006,640.1525002840795,649.6240320668181,272.5639273431657
2020,1,1,235,115.73651071108006,640.1525002840795,649.6240320668181,272.5639273431657
2020,1,1,236,115.73651071108006,640.1525002840795,649.6240320668181,272.5639273431657
2020,1,1,237,115.73651071108006,640.1525002840795,649.6240320668181,272.5639273431657
2020,1,1,238,115.73651071108006,640.1525002840795,649.6240320668181,272.5639273431657
2020,1,1,239,115.73651071108006,640.1525002840795,649.6240320668181,272.5639273431657
2020,1,1,240,115.73651071108006,640.1525002840795,649.6240320668181,272.5639273431657
2020,1,1,241,106.93439998795527,548.786301430799,609.9190249065188,274.90648209841015
2020,1,1,242,106.93439998795527,548.786301430799,609.9190249065188,274.90648209841015
2020,1,1,243,106.93439998795527,548.786301430799,609.9190249065188,274.90648209841015
2020,1,1,244,106.93439998795527,548.786301430799,609.9190249065188,274.90648209841015
2020,1,1,245,106.93439998795527,548.786301430799,609.9190249065188,274.90648209841015
2020,1,1,246,106.93439998795527,548.786301430799,609.9190249065188,274.90648209841015
2020,1,1,247,106.93439998795527,548.786301430799,609.9190249065188,274.90648209841015
2020,1,1,248,106.93439998795527,548.786301430799,609.9190249065188,274.90648209841015
2020,1,1,249,106.93439998795527,548.786301430799,609.9190249065188,274.90648209841015
2020,1,1,250,106.93439998795527,548.786301430799,609.9190249065188,274.90648209841015
2020,1,1,251,106.93439998795527,548.786301430799,609.9190249065188,274.90648209841015
2020,1,1,252,106.93439998795527,548.786301430799,609.9190249065188,274.90648209841015
2020,1,1,253,94.63984265684498,410.47800110554584,587.779222590423,425.2158391764651
2020,1,1,254,94.63984265684498,410.47800110554584,587.779222590423,425.2158391764651
2020,1,1,255,94.63984265684498,410.47800110554584,587.779222590423,425.2158391764651
2020,1,1,256,94.63984265684498,410.47800110554584,587.779222590423,425.2158391764651
2020,1,1,257,94.63984265684498,410.47800110554584,587.779222590423,425.2158391764651
2020,1,1,258,94.63984265684498,410.47800110554584,587.779222590423,425.2158391764651
2020,1,1,259,94.63984265684498,410.47800110554584,587.779222590423,425.2158391764651
2020,1,1,260,94.63984265684498,410.47800110554584,587.779222590423,425.2158391764651
2020,1,1,261,94.63984265684498,410.47800110554584,587.779222590423,425.2158391764651
2020,1,1,262,94.63984265684498,410.47800110554584,587.779222590423,425.2158391764651
2020,1,1,263,94.63984265684498,410.47800110554584,587.779222590423,425.2158391764651
2020,1,1,264,94.63984265684498,410.47800110554584,587.779222590423,425.2158391764651
2020,1,1,265,93.375821401577,402.98127766377917,724.6977713833645,456.3631427742421
2020,1,1,266,93.375821401577,402.98127766377917,724.6977713833645,456.3631427742421
2020,1,1,267,93.375821401577,402.98127766377917,724.6977713833645,456.3631427742421
2020,1,1,268,93.375821401577,402.98127766377917,724.6977713833645,456.3631427742421
2020,1,1,269,93.375821401577,402.98127766377917,724.6977713833645,456.3631427742421
2020,1,1,270,93.375821401577,402.98127766377917,724.6977713833645,456.3631427742421
2020,1,1,271,93.375821401577,402.98127766377917,724.6977713833645,456.3631427742421
2020,1,1,272,93.375821401577,402.98127766377917,724.6977713833645,456.3631427742421
2020,1,1,273,93.375821401577,402.98127766377917,724.6977713833645,456.3631427742421
2020,1,1,274,93.375821401577,402.98127766377917,724.6977713833645,456.3631427742421
2020,1,1,275,93.375821401577,402.98127766377917,724.6977713833645,456.3631427742421
2020,1,1,276,93.375821401577,402.98127766377917,724.6977713833645,456.3631427742421
2020,1,1,277,72.87733382984115,317.25345802094324,707.4749775372526,357.30645597244603
2020,1,1,278,72.87733382984115,317.25345802094324,707.4749775372526,357.30645597244603
2020,1,1,279,72.87733382984115,317.25345802094324,707.4749775372526,357.30645597244603
2020,1,1,280,72.87733382984115,317.25345802094324,707.4749775372526,357.30645597244603
2020,1,1,281,72.87733382984115,317.25345802094324,707.4749775372526,357.30645597244603
2020,1,1,282,72.87733382984115,317.25345802094324,707.4749775372526,357.30645597244603
2020,1,1,283,72.87733382984115,317.25345802094324,707.4749775372526,357.30645597244603
2020,1,1,284,72.87733382984115,317.25345802094324,707.4749775372526,357.30645597244603
2020,1,1,285,72.87733382984115,317.25345802094324,707.4749775372526,357.30645597244603
2020,1,1,286,72.87733382984115,317.25345802094324,707.4749775372526,357.30645597244603
2020,1,1,287,72.87733382984115,317.25345802094324,707.4749775372526,357.30645597244603
2020,1,1,288,72.87733382984115,317.25345802094324,707.4749775372526,357.30645597244603
2020,1,2,1,74.16179192916111,325.6133082031265,767.1234398530179,330.91517533764153
2020,1,2,2,74.16179192916111,325.6133082031265,767.1234398530179,330.91517533764153
2020,1,2,3,74.16179192916111,325.6133082031265,767.1234398530179,330.91517533764153
2020,1,2,4,74.16179192916111,325.6133082031265,767.1234398530179,330.91517533764153
2020,1,2,5,74.16179192916111,325.6133082031265,767.1234398530179,330.91517533764153
2020,1,2,6,74.16179192916111,325.6133082031265,767.1234398530179,330.91517533764153
2020,1,2,7,74.16179192916111,325.6133082031265,767.1234398530179,330.91517533764153
2020,1,2,8,74.16179192916111,325.6133082031265,767.1234398530179,330.91517533764153
2020,1,2,9,74.16179192916111,325.6133082031265,767.1234398530179,330.91517533764153
2020,1,2,10,74.16179192916111,325.6133082031265,767.1234398530179,330.91517533764153
2020,1,2,11,74.16179192916111,325.6133082031265,767.1234398530179,330.91517533764153
2020,1,2,12,74.16179192916111,325.6133082031265,767.1234398530179,330.91517533764153
2020,1,2,13,67.2290914575761,405.42183732118946,591.4490247992554,350.71634471108473
2020,1,2,14,67.2290914575761,405.42183732118946,591.4490247992554,350.71634471108473
2020,1,2,15,67.2290914575761,405.42183732118946,591.4490247992554,350.71634471108473
2020,1,2,16,67.2290914575761,405.42183732118946,591.4490247992554,350.71634471108473
2020,1,2,17,67.2290914575761,405.42183732118946,591.4490247992554,350.71634471108473
2020,1,2,18,67.2290914575761,405.42183732118946,591.4490247992554,350.71634471108473
2020,1,2,19,67.2290914575761,405.42183732118946,591.4490247992554,350.71634471108473
2020,1,2,20,67.2290914575761,405.42183732118946,591.4490247992554,350.71634471108473
2020,1,2,21,67.2290914575761,405.42183732118946,591.4490247992554,350.71634471108473
2020,1,2,22,67.2290914575761,405.42183732118946,591.4490247992554,350.71634471108473
2020,1,2,23,67.2290914575761,405.42183732118946,591.4490247992554,350.71634471108473
2020,1,2,24,67.2290914575761,405.42183732118946,591.4490247992554,350.71634471108473
2020,1,2,25,72.92918605191385,347.5301753183064,706.9193697843901,365.8194769029019
2020,1,2,26,72.92918605191385,347.5301753183064,706.9193697843901,365.8194769029019
2020,1,2,27,72.92918605191385,347.5301753183064,706.9193697843901,365.8194769029019
2020,1,2,28,72.92918605191385,347.5301753183064,706.9193697843901,365.8194769029019
2020,1,2,29,72.92918605191385,347.5301753183064,706.9193697843901,365.8194769029019
2020,1,2,30,72.92918605191385,347.5301753183064,706.9193697843901,365.8194769029019
2020,1,2,31,72.92918605191385,347.5301753183064,706.9193697843901,365.8194769029019
2020,1,2,32,72.92918605191385,347.5301753183064,706.9193697843901,365.8194769029019
2020,1,2,33,72.92918605191385,347.5301753183064,706.9193697843901,365.8194769029019
2020,1,2,34,72.92918605191385,347.5301753183064,706.9193697843901,365.8194769029019
2020,1,2,35,72.92918605191385,347.5301753183064,706.9193697843901,365.8194769029019
2020,1,2,36,72.92918605191385,347.5301753183064,706.9193697843901,365.8194769029019
2020,1,2,37,73.89184014642639,329.5133903649219,657.2839420027541,485.0922643983138
2020,1,2,38,73.89184014642639,329.5133903649219,657.2839420027541,485.0922643983138
2020,1,2,39,73.89184014642639,329.5133903649219,657.2839420027541,485.0922643983138
2020,1,2,40,73.89184014642639,329.5133903649219,657.2839420027541,485.0922643983138
2020,1,2,41,73.89184014642639,329.5133903649219,657.2839420027541,485.0922643983138
2020,1,2,42,73.89184014642639,329.5133903649219,657.2839420027541,485.0922643983138
2020,1,2,43,73.89184014642639,329.5133903649219,657.2839420027541,485.0922643983138
2020,1,2,44,73.89184014642639,329.5133903649219,657.2839420027541,485.0922643983138
2020,1,2,45,73.89184014642639,329.5133903649219,657.2839420027541,485.0922643983138
2020,1,2,46,73.89184014642639,329.5133903649219,657.2839420027541,485.0922643983138
2020,1,2,47,73.89184014642639,329.5133903649219,657.2839420027541,485.0922643983138
2020,1,2,48,73.89184014642639,329.5133903649219,657.2839420027541,485.0922643983138
2020,1,2,49,82.59520371902977,252.7274543014598,545.3472572562771,525.8348515380046
2020,1,2,50,82.59520371902977,252.7274543014598,545.3472572562771,525.8348515380046
2020,1,2,51,82.59520371902977,252.7274543014598,545.3472572562771,525.8348515380046
2020,1,2,52,82.59520371902977,252.7274543014598,545.3472572562771,525.8348515380046
2020,1,2,53,82.59520371902977,252.7274543014598,545.3472572562771,525.8348515380046
2020,1,2,54,82.59520371902977,252.7274543014598,545.3472572562771,525.8348515380046
